,score,awards,symbol,date
6859,3,0,DLTR,2020-12-21
11271,116,0,NEWS,2020-12-21
632,4,0,ELON,2020-12-21
8911,14,0,HA,2020-12-21
4499,581,0,AMD,2020-12-21
2636,9,0,PLAY,2020-12-21
4669,44,0,ANY,2020-12-21
10544,96,0,MARA,2020-12-21
5174,2,0,BCRX,2020-12-21
8956,1,0,HALO,2020-12-21
14417,2,0,VRTX,2020-12-21
3853,32,0,WIN,2020-12-21
6237,23,0,CME,2020-12-21
13661,57,0,TECH,2020-12-21
1330,7,0,HAS,2020-12-21
10334,49,0,LOOK,2020-12-21
12804,22,0,SAVE,2020-12-21
49,41,0,AMD,2020-12-21
14390,1,0,VNOM,2020-12-21
11381,11,0,NICE,2020-12-21
6969,2,0,EA,2020-12-21
14914,36,0,Z,2020-12-21
6347,7,0,COOL,2020-12-21
1082,-22,0,GAME,2020-12-22
3245,2,0,SPLK,2020-12-22
14049,2203,2,TSLA,2020-12-22
21,1,0,ADBE,2020-12-22
1832,18,0,LONG,2020-12-22
11685,3,0,OSTK,2020-12-22
11065,150,0,MVIS,2020-12-22
2847,111,2,QQQ,2020-12-22
11884,12,0,PERI,2020-12-22
10101,36,0,LINE,2020-12-22
8291,1,0,GAIN,2020-12-22
10429,65,0,LULU,2020-12-22
5978,-2,0,CERS,2020-12-22
10854,3,0,MRVL,2020-12-22
6970,4,0,EA,2020-12-22
4028,15,0,AAL,2020-12-22
9778,84,0,JD,2020-12-22
12005,237,0,PLUG,2020-12-22
14731,21,0,WOOD,2020-12-22
7623,189,0,FCEL,2020-12-22
12571,1,0,ROCK,2020-12-22
12976,15,0,SGMO,2020-12-22
3265,16,0,SPWR,2020-12-22
1054,-22,0,FUND,2020-12-22
740,1,0,EXAS,2020-12-22
5527,2,0,BV,2020-12-22
5996,8,0,CFA,2020-12-22
2407,2,0,NICE,2020-12-22
1172,-22,0,GOOD,2020-12-22
2676,84,0,PLUG,2020-12-22
1422,1,0,IBKR,2020-12-22
10986,1,0,MTLS,2020-12-22
14645,1,0,WIN,2020-12-22
10335,27,0,LOOK,2020-12-22
5854,3,0,CBOE,2020-12-22
2159,1,0,MTLS,2020-12-22
8380,1,0,GENE,2020-12-22
12151,3,0,PZZA,2020-12-22
10837,2,0,MRD,2020-12-22
5363,4,0,BLDP,2020-12-22
14474,2,0,WATT,2020-12-22
6348,131,0,COOL,2020-12-22
3576,1,0,TRMB,2020-12-22
7567,208,0,FB,2020-12-22
9445,2,0,IIVI,2020-12-22
2174,-1,0,MU,2020-12-22
13192,8,0,SP,2020-12-22
12395,5,0,RAVN,2020-12-22
1033,2,0,FULL,2020-12-22
6952,2,0,DXCM,2020-12-22
10140,4,0,LION,2020-12-22
1873,-3,0,LOOK,2020-12-22
10279,19,0,LONG,2020-12-22
4410,74,0,ALOT,2020-12-22
2763,6,0,QCLN,2020-12-22
13292,8,0,SPWR,2020-12-22
14393,3,0,VOD,2020-12-22
8333,7,0,GAME,2020-12-22
7930,3,0,FORD,2020-12-22
9990,1,0,LAKE,2020-12-22
5468,5,0,BOOM,2020-12-22
1973,22,0,MARA,2020-12-22
12428,1,0,REGI,2020-12-22
14915,32,0,Z,2020-12-22
5401,5,0,BLUE,2020-12-22
9326,597,1,ICLN,2020-12-22
428,1,0,CDXS,2020-12-22
3891,1,0,WOOD,2020-12-22
9852,2,0,KANG,2020-12-22
8149,0,0,FTNT,2020-12-22
7725,4,0,FISH,2020-12-22
12672,1,0,RPRX,2020-12-22
12530,8,0,RNA,2020-12-22
678,2,0,ENPH,2020-12-22
4223,2,0,ADBE,2020-12-22
11947,7,0,PLAY,2020-12-22
11019,18,0,MU,2020-12-22
5322,5,0,BIIB,2020-12-22
5899,30,0,CDC,2020-12-22
426,1,0,CDNA,2020-12-22
10885,123,0,MSFT,2020-12-22
6649,50,0,CYBR,2020-12-22
8105,2,0,FSLR,2020-12-22
4609,338,0,AMZN,2020-12-22
5658,9,0,CALL,2020-12-22
8047,7,0,FREE,2020-12-22
11382,4,0,NICE,2020-12-22
14362,1,0,VIP,2020-12-22
14146,4,0,TVIX,2020-12-22
751,-22,0,EYES,2020-12-22
853,15,0,FCEL,2020-12-22
7762,13,0,FIVE,2020-12-22
8090,1,0,FSC,2020-12-22
4087,2450,4,AAPL,2020-12-22
2235,4,0,NAME,2020-12-22
11556,4,0,NWBO,2020-12-22
6548,10,0,CSIQ,2020-12-22
2442,80,2,NVAX,2020-12-22
1442,31,0,ICLN,2020-12-22
8168,4,0,FUEL,2020-12-22
403,4,0,CASH,2020-12-22
13761,4,0,TINY,2020-12-22
8206,14,0,FULL,2020-12-22
12805,7,0,SAVE,2020-12-22
6668,2,0,CZR,2020-12-22
9824,1,0,JOBS,2020-12-22
4887,1,0,AUPH,2020-12-22
11511,88,0,NVDA,2020-12-22
927,1,0,FLIR,2020-12-22
11438,1,0,NUAN,2020-12-22
13662,40,0,TECH,2020-12-22
6939,2,0,DTV,2020-12-22
14986,10,0,ZNGA,2020-12-22
3429,1,0,TECH,2020-12-22
4946,6,0,AWAY,2020-12-22
8253,7,0,FUND,2020-12-22
9952,0,0,KPTI,2020-12-22
5937,5,0,CDXS,2020-12-22
5048,2,0,BANFP,2020-12-22
14497,5,0,WB,2020-12-22
7040,17,0,EBAY,2020-12-22
4,2,0,AAPL,2020-12-22
11622,1,0,OLED,2020-12-22
1568,1,0,INTL,2020-12-22
13103,2,0,SKYY,2020-12-22
9171,3,0,HIMX,2020-12-22
5004,31,0,BABY,2020-12-22
3584,1,0,TRUE,2020-12-22
14582,3,0,WDC,2020-12-22
1936,2,0,LULU,2020-12-22
1414,3,0,HMNY,2020-12-22
5703,3,0,CALM,2020-12-22
3383,6,0,STX,2020-12-22
5972,1,0,CERN,2020-12-22
7682,176,0,FEYE,2020-12-22
5284,18,0,BIDU,2020-12-22
2465,5,0,NVDA,2020-12-22
12451,2,0,REGN,2020-12-22
9270,57,0,IBKR,2020-12-22
10814,1,0,MOMO,2020-12-22
274,1,0,BCRX,2020-12-22
3665,1,0,TTWO,2020-12-22
6111,2,0,CHI,2020-12-22
6115,2,0,CHKP,2020-12-22
9592,1,0,INTU,2020-12-22
50,30,0,AMD,2020-12-22
1261,14,0,GOOGL,2020-12-22
8662,4,0,GOOG,2020-12-22
7190,4,0,ENG,2020-12-22
5550,24,0,CA,2020-12-22
13254,30,0,SPLK,2020-12-22
11179,14,0,NCLH,2020-12-22
12747,1,0,SALE,2020-12-22
8978,52,0,HAS,2020-12-22
5112,6,0,BBC,2020-12-22
7362,2,0,EXAS,2020-12-22
8711,3,1,GOOGL,2020-12-22
2933,1,0,REGN,2020-12-22
14705,1,0,WIX,2020-12-22
11753,17,0,PACB,2020-12-22
8606,26,0,GOOD,2020-12-22
549,7,0,DASH,2020-12-22
12312,2,0,QURE,2020-12-22
5804,9,0,CASH,2020-12-22
367,2,0,CALL,2020-12-22
4828,1,0,ATSG,2020-12-22
10506,12,0,MAR,2020-12-22
12267,100,0,QQQ,2020-12-22
9020,1,0,HAWK,2020-12-22
10166,20,0,LIVE,2020-12-22
10704,2,0,MGNX,2020-12-22
5742,60,0,CAR,2020-12-22
6483,-1,0,CROX,2020-12-22
12123,2,0,PSEC,2020-12-22
7404,1,0,EYES,2020-12-22
3086,2,0,SBUX,2020-12-22
6413,6,0,COST,2020-12-22
3049,2,0,SAVE,2020-12-22
12859,5,0,SBUX,2020-12-22
13234,2,0,SPAN,2020-12-22
4500,722,0,AMD,2020-12-22
3746,1,0,VCYT,2020-12-22
11272,28,0,NEWS,2020-12-22
11797,1,0,PAYX,2020-12-22
14545,14,0,WBA,2020-12-22
4805,2,0,ATAI,2020-12-22
996,4,0,FSLR,2020-12-22
8912,4,0,HA,2020-12-22
633,10,0,ELON,2020-12-22
14431,1,0,VSAT,2020-12-22
13560,3,0,STMP,2020-12-22
12164,0,0,QCLN,2020-12-22
3940,5,0,XLNX,2020-12-22
5175,8,0,BCRX,2020-12-22
2106,56,0,MSFT,2020-12-22
530,1,0,CYBR,2020-12-22
14418,1,0,VRTX,2020-12-22
108,53,0,AMZN,2020-12-22
4264,15,0,ADHD,2020-12-22
1640,15,0,JD,2020-12-22
10545,108,0,MARA,2020-12-22
3728,2,0,UNFI,2020-12-22
3958,1,0,XONE,2020-12-22
13016,5,0,SHIP,2020-12-22
1500,1,0,IMGN,2020-12-22
1759,1,0,LINE,2020-12-22
9491,2,0,INO,2020-12-22
1331,9,0,HAS,2020-12-22
2592,13,0,PENN,2020-12-22
12206,5,0,QCOM,2020-12-22
8791,2,0,GRMN,2020-12-22
6860,1,0,DLTR,2020-12-22
5597,11,0,CAC,2020-12-22
8798,4,0,GROW,2020-12-22
10590,1,0,MARK,2020-12-22
225,4,0,BABY,2020-12-22
7231,50,0,ENPH,2020-12-22
9539,29,0,INTC,2020-12-22
518,3,0,CSIQ,2020-12-22
13868,6,0,TQQQ,2020-12-22
13344,4,0,SQQQ,2020-12-22
11457,19,0,NVAX,2020-12-22
293,21,0,BIDU,2020-12-22
13067,3,0,SIRI,2020-12-22
3136,6,0,SGMO,2020-12-22
11833,26,0,PENN,2020-12-22
2328,20,0,NEWS,2020-12-22
3618,390,2,TSLA,2020-12-22
6502,1,0,CRRC,2020-12-22
8554,6,0,GOLD,2020-12-22
6692,142,0,DASH,2020-12-22
5236,2,0,BEAT,2020-12-22
653,-22,0,ELSE,2020-12-22
8440,4,0,GILD,2020-12-22
6044,14,0,CFO,2020-12-22
2890,2,0,QYLD,2020-12-22
4759,3,0,ASML,2020-12-22
1212,6,0,GOOG,2020-12-22
14872,1,0,XLNX,2020-12-22
7113,54,2,ELON,2020-12-22
4846,6,0,ATVI,2020-12-22
9453,2,0,ILMN,2020-12-22
3148,5,0,SHIP,2020-12-22
4670,5,0,ANY,2020-12-22
9640,1,0,IRDM,2020-12-22
1017,1,0,FTNT,2020-12-22
10765,4,0,MINI,2020-12-22
4132,1,0,AAWW,2020-12-22
13987,6,0,TRUE,2020-12-22
887,11,0,FEYE,2020-12-22
13393,17,0,SRNE,2020-12-22
804,106,2,FB,2020-12-22
9056,1,0,HDS,2020-12-22
8489,5,0,GLAD,2020-12-22
7500,5,0,FAST,2020-12-22
3774,4,0,VRTX,2020-12-22
7442,7,0,FANG,2020-12-22
9708,8,0,JACK,2020-12-22
13823,9,0,TOWN,2020-12-22
10742,1,0,MIND,2020-12-22
1527,9,0,INTC,2020-12-22
11108,10,0,NAME,2020-12-22
13526,1,0,STLD,2020-12-22
2559,1,0,PACB,2020-12-22
9070,11,0,HEAR,2020-12-22
9048,0,0,HCACW,2020-12-22
5203,1,0,BDE,2020-12-22
7568,104,0,FB,2020-12-23
4088,957,3,AAPL,2020-12-23
5,5,0,AAPL,2020-12-23
14498,2,0,WB,2020-12-23
7275,2,0,EOS,2020-12-23
4725,2,0,ARRY,2020-12-23
390,1,0,CAR,2020-12-23
7232,30,0,ENPH,2020-12-23
6282,1,0,COB,2020-12-23
5469,4,0,BOOM,2020-12-23
4464,8,0,AMBA,2020-12-23
5383,2,0,BLFS,2020-12-23
14546,4,0,WBA,2020-12-23
3808,2,0,WB,2020-12-23
14601,1,0,WEN,2020-12-23
3739,1,0,VA,2020-12-23
14706,8,0,WIX,2020-12-23
4748,2,0,ARWR,2020-12-23
6349,1,0,COOL,2020-12-23
14419,2,0,VRTX,2020-12-23
5364,3,0,BLDP,2020-12-23
4133,2,0,AAWW,2020-12-23
3941,2,0,XLNX,2020-12-23
5176,8,0,BCRX,2020-12-23
5059,8,0,BBBY,2020-12-23
4411,1,0,ALOT,2020-12-23
14432,3,0,VSAT,2020-12-23
5997,7,0,CFA,2020-12-23
7875,12,0,FLIR,2020-12-23
14732,2,0,WOOD,2020-12-23
6180,1,0,CLUB,2020-12-23
6971,8,0,EA,2020-12-23
5855,1,0,CBOE,2020-12-23
14475,7,0,WATT,2020-12-23
14205,1,0,UAE,2020-12-23
4265,3,0,ADHD,2020-12-23
14916,53,0,Z,2020-12-23
3854,1,0,WIN,2020-12-23
7821,31,0,FLAT,2020-12-23
14646,-1,0,WIN,2020-12-23
6503,2,0,CRTO,2020-12-23
4671,53,1,ANY,2020-12-23
7763,4,0,FIVE,2020-12-23
4141,4,0,ABCD,2020-12-23
3785,2,0,VSAT,2020-12-23
4224,1,0,ADBE,2020-12-23
4310,1,0,ADP,2020-12-23
5613,1,0,CAKE,2020-12-23
6918,3,0,DRYS,2020-12-23
3619,144,0,TSLA,2020-12-23
7501,5,0,FAST,2020-12-23
5743,1,0,CAR,2020-12-23
5005,58,2,BABY,2020-12-23
6906,1,0,DRIV,2020-12-23
7405,3,0,EYES,2020-12-23
6693,87,0,DASH,2020-12-23
7683,241,9,FEYE,2020-12-23
4029,49,0,AAL,2020-12-23
5285,6,0,BIDU,2020-12-23
51,25,0,AMD,2020-12-23
4322,1,0,ADSK,2020-12-23
3775,1,0,VRTX,2020-12-23
7041,11,0,EBAY,2020-12-23
7624,419,2,FCEL,2020-12-23
4829,1,0,ATSG,2020-12-23
368,0,0,CALL,2020-12-23
5402,10,0,BLUE,2020-12-23
7443,1,0,FANG,2020-12-23
6484,3,0,CROX,2020-12-23
14987,15,0,ZNGA,2020-12-23
5805,4,0,CASH,2020-12-23
6414,7,0,COST,2020-12-23
294,1,0,BIDU,2020-12-23
6106,-2,0,CHEF,2020-12-23
7114,24,0,ELON,2020-12-23
4947,9,0,AWAY,2020-12-23
3817,2,0,WBA,2020-12-23
4501,335,1,AMD,2020-12-23
5659,35,0,CALL,2020-12-23
7789,2,0,FIVN,2020-12-23
14820,3,0,WYNN,2020-12-23
14896,2,0,YY,2020-12-23
5113,9,0,BBC,2020-12-23
5528,1,0,BV,2020-12-23
4610,174,0,AMZN,2020-12-23
7363,1,0,EXAS,2020-12-23
5949,2,0,CELG,2020-12-23
6549,9,0,CSIQ,2020-12-23
5551,34,0,CA,2020-12-23
14837,2,0,XIV,2020-12-23
14771,1,0,WOOF,2020-12-23
7191,14,0,ENG,2020-12-23
7726,1,0,FISH,2020-12-23
6650,6,0,CYBR,2020-12-23
3892,3,0,WOOD,2020-12-23
109,49,0,AMZN,2020-12-23
14185,9,0,TYPE,2020-12-23
5237,2,0,BEAT,2020-12-23
7162,2,0,ELSE,2020-12-23
7386,2,0,EXPE,2020-12-23
6892,2,0,DRAM,2020-12-23
6112,3,0,CHI,2020-12-23
5900,14,0,CDC,2020-12-23
6846,2,0,DISH,2020-12-23
12649,2,0,ROST,2020-12-23
13394,84,0,SRNE,2020-12-23
11644,16,0,ONNN,2020-12-23
11623,1,0,OLED,2020-12-23
10499,4,0,MANT,2020-12-23
9049,1,0,HCACW,2020-12-23
764,1,0,FANG,2020-12-23
11180,10,0,NCLH,2020-12-23
550,12,0,DASH,2020-12-23
9779,57,0,JD,2020-12-23
8334,8,0,GAME,2020-12-23
10430,32,0,LULU,2020-12-23
12006,171,0,PLUG,2020-12-23
12347,12,0,RAIL,2020-12-23
2934,1,0,REGN,2020-12-23
13293,1,0,SPWR,2020-12-23
925,2,0,FLEX,2020-12-23
14028,2,0,TSCO,2020-12-23
1376,2,0,HEAR,2020-12-23
8441,17,0,GILD,2020-12-23
3220,1,0,SP,2020-12-23
3246,4,0,SPLK,2020-12-23
13527,2,0,STLD,2020-12-23
11686,2,0,OSTK,2020-12-23
9119,9,0,HERO,2020-12-23
2560,1,0,PACB,2020-12-23
8207,37,0,FULL,2020-12-23
2107,55,0,MSFT,2020-12-23
11109,6,0,NAME,2020-12-23
1034,0,0,FULL,2020-12-23
14050,1507,5,TSLA,2020-12-23
8275,2,0,FV,2020-12-23
1143,1,0,GOGO,2020-12-23
9071,2,0,HEAR,2020-12-23
13824,3,0,TOWN,2020-12-23
9663,4,0,ISIS,2020-12-23
11948,4,0,PLAY,2020-12-23
10546,78,0,MARA,2020-12-23
3266,3,0,SPWR,2020-12-23
8292,20,0,GAIN,2020-12-23
13255,37,0,SPLK,2020-12-23
12396,4,0,RAVN,2020-12-23
8712,3,0,GOOGL,2020-12-23
10398,2,0,LTC,2020-12-23
3303,1,0,SQQQ,2020-12-23
12941,5,0,SFM,2020-12-23
8979,92,1,HAS,2020-12-23
8799,0,0,GROW,2020-12-23
10016,3,0,LAND,2020-12-23
888,13,1,FEYE,2020-12-23
12082,10,0,POOL,2020-12-23
11458,18,0,NVAX,2020-12-23
12783,2,0,SATS,2020-12-23
8607,22,2,GOOD,2020-12-23
12977,7,1,SGMO,2020-12-23
13345,5,0,SQQQ,2020-12-23
11328,6,0,NFLX,2020-12-23
2370,4,0,NFLX,2020-12-23
997,10,0,FSLR,2020-12-23
8663,18,0,GOOG,2020-12-23
11383,3,0,NICE,2020-12-23
10102,39,0,LINE,2020-12-23
12165,2,0,QCLN,2020-12-23
12146,2,0,PTX,2020-12-23
12748,1,0,SALE,2020-12-23
12207,2,0,QCOM,2020-12-23
2269,17,0,NCLH,2020-12-23
10280,11,0,LONG,2020-12-23
1262,5,0,GOOGL,2020-12-23
2466,11,0,NVDA,2020-12-23
13017,2,0,SHIP,2020-12-23
1760,3,0,LINE,2020-12-23
11512,37,0,NVDA,2020-12-23
8913,6,0,HA,2020-12-23
2213,6,0,MVIS,2020-12-23
11273,12,0,NEWS,2020-12-23
12053,1,0,PLUS,2020-12-23
13988,3,0,TRUE,2020-12-23
13486,2,0,STEM,2020-12-23
3149,1,0,SHIP,2020-12-23
10336,14,0,LOOK,2020-12-23
8864,3,0,GT,2020-12-23
9953,3,0,KPTI,2020-12-23
8833,5,0,GRVY,2020-12-23
13869,5,0,TQQQ,2020-12-23
12268,85,0,QQQ,2020-12-23
9961,2,0,KTOS,2020-12-23
8555,4,0,GOLD,2020-12-23
1213,3,0,GOOG,2020-12-23
9593,4,0,INTU,2020-12-23
1173,9,0,GOOD,2020-12-23
8048,53,0,FREE,2020-12-23
12452,4,0,REGN,2020-12-23
854,9,0,FCEL,2020-12-23
9247,1,0,HZNP,2020-12-23
805,3,0,FB,2020-12-23
12572,4,0,ROCK,2020-12-23
8156,1,0,FTR,2020-12-23
1119,2,0,GILD,2020-12-23
13663,52,0,TECH,2020-12-23
10799,0,0,MNST,2020-12-23
8150,2,0,FTNT,2020-12-23
12497,0,0,RICK,2020-12-23
1502,3,0,IMMU,2020-12-23
2803,10,0,QCOM,2020-12-23
13193,11,0,SP,2020-12-23
11020,15,0,MU,2020-12-23
1974,1,0,MARA,2020-12-23
12860,5,0,SBUX,2020-12-23
11754,20,0,PACB,2020-12-23
13577,2,0,SUPN,2020-12-23
11834,10,0,PENN,2020-12-23
12653,2,0,RP,2020-12-23
11066,267,0,MVIS,2020-12-23
2677,51,0,PLUG,2020-12-23
13633,1,0,TEAR,2020-12-23
8106,11,0,FSLR,2020-12-23
2610,3,0,PERI,2020-12-23
3324,1,0,SRNE,2020-12-23
10708,1,0,MIDD,2020-12-23
1443,16,0,ICLN,2020-12-23
10643,11,1,MEET,2020-12-23
12531,2,0,RNA,2020-12-23
3430,32,0,TECH,2020-12-23
10666,6,0,MELI,2020-12-23
1528,10,0,INTC,2020-12-23
3418,1,0,TEAR,2020-12-23
10949,3,0,MSTR,2020-12-23
11885,37,0,PERI,2020-12-23
9492,4,0,INO,2020-12-23
2848,4,0,QQQ,2020-12-23
9540,19,0,INTC,2020-12-23
2593,1,0,PENN,2020-12-23
12806,33,0,SAVE,2020-12-23
9407,3,0,III,2020-12-23
13599,6,0,TAX,2020-12-23
9271,29,0,IBKR,2020-12-23
8169,1,0,FUEL,2020-12-23
10886,57,0,MSFT,2020-12-23
9147,4,0,HILL,2020-12-23
9327,607,2,ICLN,2020-12-23
2764,3,0,QCLN,2020-12-23
2004,1,0,MARK,2020-12-23
7977,1,0,FORTY,2020-12-23
10839,0,0,MRGE,2020-12-23
10838,2,0,MRD,2020-12-23
6596,2,0,CTRE,2020-12-24
7233,15,0,ENPH,2020-12-24
6972,1,0,EA,2020-12-24
2408,1,0,NICE,2020-12-24
295,1,0,BIDU,2020-12-24
9272,23,0,IBKR,2020-12-24
13466,2,0,SSRI,2020-12-24
14499,4,0,WB,2020-12-24
8834,2,0,GRVY,2020-12-24
3719,1,0,ULTA,2020-12-24
13870,2,0,TQQQ,2020-12-24
2561,3,0,PACB,2020-12-24
2678,13,0,PLUG,2020-12-24
13395,13,0,SRNE,2020-12-24
12749,5,0,SALE,2020-12-24
10103,6,0,LINE,2020-12-24
1332,3,0,HAS,2020-12-24
6907,2,0,DRIV,2020-12-24
3050,2,0,SAVE,2020-12-24
6516,2,0,CSCO,2020-12-24
9328,275,0,ICLN,2020-12-24
11384,3,0,NICE,2020-12-24
7340,1,0,ETC,2020-12-24
11422,1,0,NLST,2020-12-24
8800,2,0,GROW,2020-12-24
2371,1,0,NFLX,2020-12-24
6550,5,0,CSIQ,2020-12-24
12098,3,0,PPC,2020-12-24
14280,2,0,VA,2020-12-24
52,1,0,AMD,2020-12-24
12978,4,0,SGMO,2020-12-24
13664,5,0,TECH,2020-12-24
4089,259,0,AAPL,2020-12-24
5438,3,0,BMRN,2020-12-24
11459,4,0,NVAX,2020-12-24
11835,10,0,PENN,2020-12-24
110,4,0,AMZN,2020-12-24
13455,1,0,SSB,2020-12-24
4672,5,0,ANY,2020-12-24
4749,1,0,ARWR,2020-12-24
13487,4,0,STEM,2020-12-24
14476,2,0,WATT,2020-12-24
9709,25,0,JACK,2020-12-24
12861,6,0,SBUX,2020-12-24
6774,1,0,DAX,2020-12-24
3786,4,0,VSAT,2020-12-24
2611,3,0,PERI,2020-12-24
11949,23,0,PLAY,2020-12-24
9172,1,0,HIMX,2020-12-24
4003,2,0,ZNGA,2020-12-24
7115,14,0,ELON,2020-12-24
11687,6,0,OSTK,2020-12-24
9664,2,0,ISIS,2020-12-24
13825,4,0,TOWN,2020-12-24
12807,4,0,SAVE,2020-12-24
7042,1,0,EBAY,2020-12-24
9541,12,0,INTC,2020-12-24
9072,5,0,HEAR,2020-12-24
14917,13,0,Z,2020-12-24
13795,2,0,TOPS,2020-12-24
13528,10,0,STLD,2020-12-24
2849,3,0,QQQ,2020-12-24
14327,4,0,VGLT,2020-12-24
3804,2,0,WATT,2020-12-24
6694,27,0,DASH,2020-12-24
14332,13,0,VIA,2020-12-24
1529,6,0,INTC,2020-12-24
3977,1,0,Z,2020-12-24
5286,27,0,BIDU,2020-12-24
5552,14,0,CA,2020-12-24
3776,2,0,VRTX,2020-12-24
14433,2,0,VSAT,2020-12-24
2637,3,0,PLAY,2020-12-24
12784,4,0,SATS,2020-12-24
1641,10,0,JD,2020-12-24
12942,1,0,SFM,2020-12-24
9493,4,0,INO,2020-12-24
341,1,0,CA,2020-12-24
1444,13,0,ICLN,2020-12-24
11513,34,0,NVDA,2020-12-24
11557,3,0,NWBO,2020-12-24
5323,2,0,BIIB,2020-12-24
11755,12,0,PACB,2020-12-24
2467,10,0,NVDA,2020-12-24
13718,1,0,THOR,2020-12-24
7192,2,0,ENG,2020-12-24
7012,1,0,EARS,2020-12-24
8980,11,0,HAS,2020-12-24
1601,3,0,JACK,2020-12-24
4030,11,0,AAL,2020-12-24
14363,1,0,VIP,2020-12-24
11886,14,0,PERI,2020-12-24
7163,4,0,ELSE,2020-12-24
2935,2,0,REGN,2020-12-24
9780,138,0,JD,2020-12-24
12007,61,0,PLUG,2020-12-24
9232,1,0,HRTX,2020-12-24
5365,3,0,BLDP,2020-12-24
4611,126,0,AMZN,2020-12-24
551,2,0,DASH,2020-12-24
5660,9,0,CALL,2020-12-24
5938,2,0,CDXS,2020-12-24
13919,2,0,TREE,2020-12-24
4266,5,0,ADHD,2020-12-24
7625,168,0,FCEL,2020-12-24
6238,1,0,CME,2020-12-24
11110,1,0,NAME,2020-12-24
12429,1,0,REGI,2020-12-24
2108,17,0,MSFT,2020-12-24
5856,6,0,CBOE,2020-12-24
10591,1,0,MARK,2020-12-24
8208,1,0,FULL,2020-12-24
14051,525,1,TSLA,2020-12-24
14683,2,0,WIRE,2020-12-24
10625,1,0,MDLZ,2020-12-24
7684,71,0,FEYE,2020-12-24
4443,2,0,AMAT,2020-12-24
4888,1,0,AUPH,2020-12-24
10547,23,0,MARA,2020-12-24
10667,1,0,MELI,2020-12-24
3267,2,0,SPWR,2020-12-24
5806,2,0,CASH,2020-12-24
13294,6,0,SPWR,2020-12-24
2175,3,0,MU,2020-12-24
8381,2,0,GENE,2020-12-24
6311,3,0,COKE,2020-12-24
12348,1,0,RAIL,2020-12-24
10431,12,0,LULU,2020-12-24
7569,48,0,FB,2020-12-24
11181,3,0,NCLH,2020-12-24
1782,1,0,LIVE,2020-12-24
14647,2,0,WIN,2020-12-24
188,1,0,ATVI,2020-12-24
5060,5,0,BBBY,2020-12-24
8713,2,0,GOOGL,2020-12-24
3238,2,0,SPAN,2020-12-24
10507,1,0,MAR,2020-12-24
13256,4,0,SPLK,2020-12-24
3304,8,0,SQQQ,2020-12-24
2053,2,0,MIND,2020-12-24
855,1,0,FCEL,2020-12-24
4925,2,0,AVGO,2020-12-24
1874,2,0,LOOK,2020-12-24
1083,3,0,GAME,2020-12-24
1975,2,0,MARA,2020-12-24
7822,3,0,FLAT,2020-12-24
7998,1,0,FOX,2020-12-24
14707,1,0,WIX,2020-12-24
4370,4,0,AIRT,2020-12-24
7854,2,0,FLEX,2020-12-24
13194,9,0,SP,2020-12-24
1937,2,0,LULU,2020-12-24
7978,1,0,FORTY,2020-12-24
7876,18,0,FLIR,2020-12-24
10887,45,0,MSFT,2020-12-24
1065,2,0,GAIN,2020-12-24
8049,18,0,FREE,2020-12-24
6,1,0,AAPL,2020-12-24
4352,2,0,AGNC,2020-12-24
4412,6,0,ALOT,2020-12-24
1833,3,0,LONG,2020-12-24
4311,3,0,ADP,2020-12-24
5006,16,0,BABY,2020-12-24
8170,1,0,FUEL,2020-12-24
404,0,0,CASH,2020-12-24
11067,73,0,MVIS,2020-12-24
3325,5,0,SRNE,2020-12-24
8442,1,0,GILD,2020-12-24
1120,2,0,GILD,2020-12-24
806,3,0,FB,2020-12-24
6045,1,0,CFO,2020-12-24
14733,2,0,WOOD,2020-12-24
8107,1,0,FSLR,2020-12-24
11021,8,0,MU,2020-12-24
5901,3,0,CDC,2020-12-24
4948,1,0,AWAY,2020-12-24
14988,2,0,ZNGA,2020-12-24
14221,1,0,UHAL,2020-12-24
8335,2,0,GAME,2020-12-24
5114,4,0,BBC,2020-12-24
504,1,0,CROX,2020-12-24
10337,7,0,LOOK,2020-12-24
13989,1,0,TRUE,2020-12-24
4502,142,0,AMD,2020-12-24
9369,2,0,ICON,2020-12-24
6415,5,0,COST,2020-12-24
3620,51,0,TSLA,2020-12-24
12269,33,0,QQQ,2020-12-24
10167,3,0,LIVE,2020-12-24
3137,2,0,SGMO,2020-12-24
11274,13,0,NEWS,2020-12-24
8556,4,0,GOLD,2020-12-24
5744,1,0,CAR,2020-12-24
1263,2,0,GOOGL,2020-12-24
2270,1,0,NCLH,2020-12-24
11329,3,0,NFLX,2020-12-24
13346,3,0,SQQQ,2020-12-24
4847,6,0,ATVI,2020-12-24
889,1,0,FEYE,2020-12-24
7444,2,0,FANG,2020-12-24
489,1,0,COST,2020-12-24
14547,6,0,WBA,2020-12-24
10281,19,0,LONG,2020-12-24
14602,1,0,WEN,2020-12-24
7406,2,0,EYES,2020-12-24
8608,4,0,GOOD,2020-12-24
8664,3,0,GOOG,2020-12-24
12166,2,0,QCLN,2020-12-24
4134,1,0,AAWW,2020-12-24
13018,2,0,SHIP,2020-12-24
14230,2,0,ULTA,2020-12-24
1214,5,0,GOOG,2020-12-24
14821,1,0,WYNN,2020-12-24
2329,3,0,NEWS,2020-12-24
7502,3,0,FAST,2020-12-24
10383,2,0,LRCX,2020-12-24
12152,1,0,PZZA,2020-12-24
111,5,0,AMZN,2020-12-25
